Customer_ID,Gender,Age_Group,Region,Monthly_Income,Loan_Amount,Interest_Rate,Loan_Purpose,Loan_Status,Avg_Transaction_Freq,Avg_Transaction_Amount,Spending_Score,Behavioral_Anomaly_Index,Credit_Score,Payment_Irregularity,Default_Risk_Score,Transaction_Inconsistency,Inconsistency_Flag
CUST_0415,Female,25-40,Rural,5023.04,22973.83,23.73,Education,Rejected,190,602.38,0.95,0.06,376,0.88,0.39,0.35,0
CUST_0616,Male,<25,Urban,10847.26,3992.82,24.88,Home,Rejected,242,1651.43,0.6,0.28,727,0.02,0.18,0.87,1
CUST_0883,Male,<25,Rural,11173.26,6101.32,20.22,Education,Rejected,176,1006.16,0.67,0.58,597,0.18,0.42,0.41,0
CUST_0160,Female,25-40,Rural,2681.09,19021.37,21.52,Business,Approved,239,1034.19,0.6,0.37,620,0.56,0.45,0.47,0
CUST_0309,Other,60+,Rural,3643.02,14270.78,21.3,Education,Rejected,284,713.61,0.55,0.56,338,0.59,0.57,0.47,0
CUST_0798,Female,41-60,Rural,3967.83,35135.89,6.43,Home,Approved,147,1670.51,0.59,0.53,602,0.01,0.32,0.76,1
CUST_0943,Female,<25,Rural,12688.97,41657.35,19.15,Home,Rejected,255,1777.54,0.09,0.6,795,0.85,0.7,0.38,0
CUST_0108,Male,60+,Urban,7176.96,12211.11,18.92,Education,Approved,278,39.89,0.09,0.73,495,0.18,0.51,0.31,0
CUST_0882,Female,<25,Semi-Urban,8094.27,1965.82,17.73,Home,Rejected,163,1149.64,0.81,0.23,573,0.7,0.42,0.27,0
CUST_0943,Female,<25,Rural,12688.97,41657.35,19.15,Home,Approved,255,1777.54,0.09,0.6,795,0.85,0.7,0.38,0
CUST_0391,Male,41-60,Rural,8029.59,21218.27,6.47,Business,Approved,110,925.63,0.04,0.68,307,0.36,0.55,0.64,0
CUST_0508,Male,<25,Semi-Urban,3928.68,47540.2,17.16,Home,Rejected,272,1308.68,0.05,0.32,674,0.27,0.3,0.47,0
CUST_0171,Male,60+,Urban,2467.09,1812.8,24.62,Business,Rejected,138,1175.35,0.62,0.16,356,0.23,0.19,0.18,0
CUST_0198,Female,60+,Semi-Urban,5372.05,44467.23,19.99,Personal,Approved,241,636.75,0.14,0.18,699,0.79,0.42,0.97,1
CUST_0315,Male,41-60,Semi-Urban,12106.92,35102.74,17.87,Personal,Rejected,240,658.15,0.86,0.4,634,0.41,0.4,0.21,0
CUST_0427,Male,41-60,Urban,2867.02,44497.5,24.04,Personal,Rejected,160,647.02,0.27,0.7,371,0.95,0.8,0.32,0
CUST_0509,Male,41-60,Rural,4237.12,36560.26,20.3,Home,Rejected,198,917.64,0.02,0.44,340,0.87,0.61,0.83,1
CUST_0831,Male,<25,Semi-Urban,8313.41,23169.54,17.04,Business,Rejected,205,815.67,0.35,0.46,358,0.53,0.49,0.35,0
CUST_0329,Male,25-40,Rural,3657.31,13138.82,14.96,Home,Approved,227,1414.46,0.85,0.41,744,0.59,0.48,0.21,0
CUST_0266,Female,41-60,Rural,5626.19,35153.77,12.85,Business,Rejected,255,896.93,0.26,0.71,463,0.81,0.75,0.82,1
CUST_0171,Male,60+,Urban,2467.09,1812.8,24.62,Business,Approved,138,1175.35,0.62,0.16,356,0.23,0.19,0.18,0
CUST_0440,Female,41-60,Urban,13617.26,5157.05,24.4,Home,Approved,235,1939.19,0.87,0.61,313,0.42,0.53,0.1,0
CUST_0171,Male,60+,Urban,2467.09,1812.8,24.62,Business,Rejected,138,1175.35,0.62,0.16,356,0.23,0.19,0.18,0
CUST_0418,Female,60+,Urban,8806.33,33953.4,14.04,Car,Approved,290,1034.19,0.34,0.23,575,0.51,0.34,0.67,0
CUST_0943,Female,<25,Rural,12688.97,41657.35,19.15,Home,Rejected,255,1777.54,0.09,0.6,795,0.85,0.7,0.38,0
CUST_0134,Male,60+,Urban,7727.46,47202.58,18.67,Home,Approved,195,736.8,0,0.6,697,0.37,0.51,0.2,0
CUST_0029,Male,<25,Rural,3792.51,3276.07,21.58,Education,Rejected,34,1034.19,0.84,0.54,696,0.29,0.44,0.28,0
CUST_0999,Female,60+,Semi-Urban,6722.55,22854.28,10.64,Personal,Rejected,91,1673.21,0.58,0.62,656,0.9,0.73,0.54,0
CUST_0619,Female,25-40,Rural,10979.44,37664.72,19.61,Education,Rejected,186,1900.16,0.69,0.53,580,0.71,0.6,0.52,0
CUST_0389,Male,41-60,Urban,2855.55,40534.9,14.08,Home,Approved,96,1116.26,0.38,0.41,693,0.59,0.48,0.47,0
CUST_0756,Male,<25,Rural,11293.69,31383.57,24.19,Education,Rejected,251,1113.06,0.44,0.43,693,0.18,0.33,0.93,1
CUST_0419,Male,<25,Rural,5669.41,37866.35,23.68,Car,Approved,30,573.17,0.41,0.44,451,0.68,0.54,0.82,1
CUST_0439,Male,41-60,Urban,3763.95,4986.09,18.47,Home,Rejected,104,1060.81,0.95,0.66,817,0,0.4,0.81,1
CUST_0307,Male,25-40,Semi-Urban,9723.84,16824.87,21.03,Home,Approved,285,343.27,0.38,0.5,772,0.31,0.42,0.97,1
CUST_0307,Male,25-40,Semi-Urban,9723.84,16824.87,21.03,Home,Approved,285,343.27,0.38,0.5,772,0.31,0.42,0.97,1
CUST_0210,Male,60+,Urban,11457.88,27887.96,13.52,Home,Approved,37,1411.31,0.18,0.46,672,0.07,0.3,0.77,1
CUST_0757,Male,<25,Rural,9526.71,27139.59,14.76,Personal,Approved,122,1059.03,0.13,0.31,740,0.86,0.53,0.76,1
CUST_0045,Female,<25,Rural,3814.79,33463.59,17.32,Business,Rejected,265,1034.19,0.65,0.42,633,0.76,0.56,0.81,1
CUST_0482,Male,41-60,Urban,7919.98,23272.51,15.89,Home,Rejected,127,1314.7,0.84,0.92,314,0.3,0.67,0.94,1
CUST_0198,Female,60+,Semi-Urban,5372.05,44467.23,19.99,Personal,Approved,241,636.75,0.14,0.18,699,0.79,0.42,0.97,1
CUST_0407,Male,25-40,Semi-Urban,14930.89,1531.04,21.11,Business,Rejected,145,1034.19,0.92,0.18,645,0.56,0.33,0.09,0
CUST_0813,Male,25-40,Semi-Urban,2088.59,46121.25,5.42,Business,Rejected,20,1453.7,0.7,0.42,527,0.59,0.49,0.89,1
CUST_0762,Female,60+,Rural,13225.24,13175.97,6.96,Business,Approved,198,440.09,0.22,0.76,391,0.8,0.78,0.49,0
CUST_0455,Other,25-40,Semi-Urban,10165.55,25138.63,23.62,Car,Approved,292,1172.01,0.31,0.61,575,0.39,0.52,0.02,0
CUST_0861,Female,41-60,Rural,10408.88,23211.15,18.12,Business,Approved,271,551.76,0.44,0.4,474,0.4,0.4,0.89,1
CUST_0667,Female,25-40,Urban,8784.5,8873.39,23.61,Car,Rejected,149,1569.33,0.76,0.34,708,0.27,0.31,0.54,0
CUST_0732,Male,60+,Semi-Urban,10347.12,33594.66,15.54,Business,Approved,193,1255.71,0.63,0.49,643,0.95,0.67,0.04,0
CUST_0855,Other,<25,Rural,5762.73,10343.7,10.04,Education,Rejected,295,1862.87,0.2,0.12,558,0.41,0.24,0.71,1
CUST_0030,Male,<25,Urban,10953.91,30769.7,5.74,Business,Rejected,188,771.14,0.5,0.71,636,0.61,0.67,0.26,0
CUST_0588,Male,25-40,Rural,13112.48,7274.25,13.56,Business,Rejected,172,1034.19,0.03,0.58,721,0.72,0.64,0.14,0
CUST_0198,Female,60+,Semi-Urban,5372.05,44467.23,19.99,Personal,Approved,241,636.75,0.14,0.18,699,0.79,0.42,0.97,1
CUST_0297,Male,41-60,Urban,10594.83,11575.23,7.09,Education,Approved,254,1385.69,0.85,0.81,300,0.08,0.52,0.38,0
CUST_0129,Female,<25,Urban,6216.5,26026.62,10.2,Personal,Approved,225,383.97,0.3,0.33,446,0.23,0.29,0.1,0
CUST_0090,Female,<25,Semi-Urban,4861.15,6860.12,23.85,Personal,Rejected,197,935.76,0.93,0.49,849,0.25,0.39,0.43,0
CUST_0762,Female,60+,Rural,13225.24,13175.97,6.96,Business,Approved,198,440.09,0.22,0.76,391,0.8,0.78,0.49,0
CUST_0600,Female,41-60,Rural,5355.35,9277.82,8.84,Home,Rejected,18,1034.19,0.51,0.51,834,0.21,0.39,0.09,0
CUST_0699,Male,60+,Rural,2899,24575.86,15.99,Home,Rejected,263,1034.19,0.85,0.35,739,0.32,0.34,0.97,1
CUST_0482,Male,41-60,Urban,7919.98,23272.51,15.89,Home,Rejected,127,1314.7,0.84,0.92,314,0.3,0.67,0.94,1
CUST_0813,Male,25-40,Semi-Urban,2088.59,46121.25,5.42,Business,Approved,20,1453.7,0.7,0.42,527,0.59,0.49,0.89,1
CUST_0694,Female,<25,Semi-Urban,5169.43,6627,12.35,Car,Rejected,164,786.27,0.14,0.62,810,0.95,0.75,0.54,0
CUST_0168,Female,25-40,Urban,5438.71,2997.98,5.13,Car,Rejected,148,221.12,0.39,0.63,533,0.05,0.4,0.25,0
CUST_0696,Male,60+,Semi-Urban,4584.58,15142.9,5.52,Car,Rejected,145,1466.04,0.82,0.36,791,0.44,0.39,0.89,1
CUST_0392,Male,41-60,Urban,6160.36,19228.89,8.4,Home,Approved,174,40.2,0.51,0.45,743,0.3,0.39,0.66,0
CUST_0455,Other,25-40,Semi-Urban,10165.55,25138.63,23.62,Car,Rejected,292,1172.01,0.31,0.61,575,0.39,0.52,0.02,0
CUST_0015,Male,<25,Semi-Urban,9296.32,9986.82,23.5,Home,Approved,298,1038.84,0.33,0.53,390,0.87,0.67,0.19,0
CUST_0958,Female,<25,Rural,3404.38,9147.89,17.72,Personal,Rejected,155,1034.19,0.34,0.34,759,0.18,0.28,0.55,0
CUST_0371,Male,25-40,Urban,12598.59,1892.87,8.62,Home,Rejected,33,539.38,0.15,0.23,313,0.35,0.28,0.73,1
CUST_0041,Female,25-40,Semi-Urban,6658.35,25263.67,20.81,Education,Approved,119,685.08,0.7,0.04,494,0.37,0.17,0.85,1
CUST_0168,Female,25-40,Urban,5438.71,2997.98,5.13,Car,Approved,148,221.12,0.39,0.63,533,0.05,0.4,0.25,0
CUST_0869,Female,25-40,Semi-Urban,4528.96,47359.66,19.52,Business,Approved,296,1655.22,0.69,0.36,380,0.08,0.25,0.89,1
CUST_0045,Female,<25,Rural,3814.79,33463.59,17.32,Business,Rejected,265,1034.19,0.65,0.42,633,0.76,0.56,0.81,1
CUST_0206,Male,<25,Rural,6315.98,5972.11,18.67,Education,Approved,258,576.98,0.31,0.24,473,0.76,0.45,0.27,0
CUST_0667,Female,25-40,Urban,8784.5,8873.39,23.61,Car,Rejected,149,1569.33,0.76,0.34,708,0.27,0.31,0.54,0
CUST_0496,Female,25-40,Semi-Urban,10059.59,29599.15,17.39,Business,Approved,62,1225.94,0.33,0.91,682,0.45,0.73,0.1,0
CUST_0071,Female,<25,Urban,5009.24,10737.07,9.67,Education,Approved,264,294.26,0.45,0.72,825,0.44,0.61,0.24,0
CUST_0475,Other,25-40,Urban,7877.13,49655.28,18.35,Business,Rejected,293,102.34,0.22,0.8,612,0.33,0.61,0.1,0
CUST_0440,Female,41-60,Urban,13617.26,5157.05,24.4,Home,Approved,235,1939.19,0.87,0.61,313,0.42,0.53,0.1,0
CUST_0855,Other,<25,Rural,5762.73,10343.7,10.04,Education,Approved,295,1862.87,0.2,0.12,558,0.41,0.24,0.71,1
CUST_0863,Male,60+,Urban,10298.56,22597.37,15.9,Education,Rejected,19,1673.51,0.84,0.31,484,0.1,0.23,0.38,0
CUST_0406,Female,41-60,Urban,7537.19,20070.88,21.88,Education,Rejected,132,1613.16,0.63,0.66,620,0.26,0.5,0.11,0
CUST_0485,Female,60+,Rural,3759.62,45156.74,12.33,Personal,Rejected,270,1642.73,0.18,0.87,540,0.27,0.63,0.18,0
CUST_0715,Female,<25,Rural,11022.23,46546.93,24.9,Car,Rejected,105,1034.19,0.44,0.7,676,0.14,0.48,0.21,0
CUST_0354,Male,25-40,Urban,3655.8,4457.87,14.73,Home,Approved,110,1034.19,0.85,0.14,715,0.06,0.11,0.82,1
CUST_0970,Female,25-40,Rural,10730.64,33519.89,5.48,Car,Approved,207,1118.44,0.45,0.27,378,0.87,0.51,0.92,1
CUST_0694,Female,<25,Semi-Urban,5169.43,6627,12.35,Car,Rejected,164,786.27,0.14,0.62,810,0.95,0.75,0.54,0
CUST_0887,Male,41-60,Rural,3810.21,12670.96,9.93,Car,Rejected,237,1354.53,0.02,0.55,656,0.83,0.66,0.77,1
CUST_0363,Female,25-40,Rural,5747.27,27735.22,17.63,Home,Rejected,131,526.21,0.27,0.3,328,0.86,0.52,0.06,0
CUST_0317,Male,<25,Rural,11415.31,9491.42,19.63,Education,Rejected,82,1756.04,0.65,0.4,352,0.23,0.33,0.18,0
CUST_0676,Female,<25,Semi-Urban,9391.18,6489.91,6.62,Home,Rejected,238,265.09,0.3,0.58,632,0.93,0.72,1,1
CUST_0309,Other,60+,Rural,3643.02,14270.78,21.3,Education,Rejected,284,713.61,0.55,0.56,338,0.59,0.57,0.47,0
CUST_0383,Female,<25,Urban,3794.2,43996.13,10.16,Business,Approved,95,612.33,0.34,0.61,419,0.45,0.55,0.06,0
CUST_0160,Female,25-40,Rural,2681.09,19021.37,21.52,Business,Rejected,239,1034.19,0.6,0.37,620,0.56,0.45,0.47,0
CUST_0089,Male,<25,Semi-Urban,4031.69,24138.53,9.63,Business,Approved,176,1831.18,0.56,0.31,425,0.95,0.57,0.16,0
CUST_0879,Female,60+,Urban,14122.36,11876.64,16.3,Personal,Rejected,214,1884.21,0.78,0.61,485,0.22,0.45,0.69,0
CUST_0627,Male,<25,Semi-Urban,2720.41,37626.08,15.72,Car,Approved,227,1792.63,0.23,0.43,767,0.44,0.43,0.59,0
CUST_0434,Female,25-40,Semi-Urban,9781.74,5121.23,7.79,Car,Rejected,158,1992.37,0.23,0.29,802,0.15,0.23,0.3,0
CUST_0344,Female,60+,Semi-Urban,11832.35,20526.73,19.85,Home,Rejected,143,1217.26,0.52,0.2,498,0.9,0.48,0.69,0
CUST_0863,Male,60+,Urban,10298.56,22597.37,15.9,Education,Approved,19,1673.51,0.84,0.31,484,0.1,0.23,0.38,0
CUST_0071,Female,<25,Urban,5009.24,10737.07,9.67,Education,Approved,264,294.26,0.45,0.72,825,0.44,0.61,0.24,0
CUST_0041,Female,25-40,Semi-Urban,6658.35,25263.67,20.81,Education,Rejected,119,685.08,0.7,0.04,494,0.37,0.17,0.85,1
CUST_0636,Female,<25,Semi-Urban,14581.44,27098.25,12.99,Home,Rejected,205,1034.19,0.76,0.41,653,0.27,0.35,0.01,0
CUST_0614,Female,25-40,Urban,12354.3,43805.35,11.66,Personal,Rejected,248,1763.2,0.72,0.27,526,0.78,0.47,0.96,1
CUST_0600,Female,41-60,Rural,5355.35,9277.82,8.84,Home,Rejected,18,1034.19,0.51,0.51,834,0.21,0.39,0.09,0
CUST_0529,Male,41-60,Semi-Urban,6233.9,43371.4,15.78,Car,Approved,264,936.36,0.05,0.47,731,0.2,0.36,0.67,0
CUST_0866,Male,25-40,Urban,14473.14,8606.77,5.86,Personal,Approved,61,989.79,0.89,0.26,609,0.91,0.52,0.89,1
CUST_0089,Male,<25,Semi-Urban,4031.69,24138.53,9.63,Business,Approved,176,1831.18,0.56,0.31,425,0.95,0.57,0.16,0
CUST_0542,Male,41-60,Rural,13360.37,12203.5,16.35,Business,Approved,116,1806.04,0.73,0.41,684,0.56,0.47,0.81,1
CUST_0965,Female,<25,Rural,11608.19,18427.96,16.76,Education,Approved,275,1677.37,0.89,0.47,485,0.82,0.61,0.34,0
CUST_0219,Female,25-40,Rural,11540.77,42611.95,10.47,Education,Rejected,223,1034.19,0.85,0.61,755,0.76,0.67,0.9,1
CUST_0065,Other,60+,Urban,5108.85,27592.11,19.75,Car,Rejected,55,318.47,0.62,0.66,606,0.54,0.61,0.12,0
CUST_0863,Male,60+,Urban,10298.56,22597.37,15.9,Education,Approved,19,1673.51,0.84,0.31,484,0.1,0.23,0.38,0
CUST_0788,Male,60+,Semi-Urban,2523.76,23638.28,6.33,Education,Approved,190,1967.63,0.88,0.63,803,0.43,0.55,0.18,0
CUST_0120,Female,60+,Semi-Urban,9117.13,40564.57,22.77,Education,Rejected,48,1132.92,0.57,0.56,630,0.94,0.71,0.4,0
CUST_0933,Female,<25,Semi-Urban,5374.84,26758.82,17.07,Personal,Rejected,143,1034.19,0.34,0.45,743,0.76,0.57,0.76,1
CUST_0723,Male,<25,Rural,3360.79,37314.91,7.02,Business,Approved,235,374.51,0.45,0.28,313,0.78,0.48,0.97,1
CUST_0809,Female,25-40,Rural,4685.55,6548.66,6.97,Education,Rejected,102,1092.92,0.98,0.81,390,0.45,0.67,0.83,1
CUST_0560,Male,<25,Semi-Urban,8546.11,35499.91,12.07,Business,Rejected,113,692.92,0.79,0.54,531,0.37,0.47,0.78,1
CUST_0933,Female,<25,Semi-Urban,5374.84,26758.82,17.07,Personal,Rejected,143,1034.19,0.34,0.45,743,0.76,0.57,0.76,1
CUST_0030,Male,<25,Urban,10953.91,30769.7,5.74,Business,Rejected,188,771.14,0.5,0.71,636,0.61,0.67,0.26,0
CUST_0120,Female,60+,Semi-Urban,9117.13,40564.57,22.77,Education,Rejected,48,1132.92,0.57,0.56,630,0.94,0.71,0.4,0
CUST_0601,Female,60+,Semi-Urban,3476.03,14650.93,11.47,Business,Rejected,298,1792.33,0.84,0.64,405,0.62,0.63,0.43,0
CUST_0134,Male,60+,Urban,7727.46,47202.58,18.67,Home,Approved,195,736.8,0,0.6,697,0.37,0.51,0.2,0
CUST_0589,Female,<25,Rural,14381.4,8443.23,19.35,Car,Approved,58,1966.21,0.34,0.53,602,0.91,0.68,0.95,1
CUST_0488,Female,41-60,Urban,5412.12,47570.16,12.77,Car,Approved,72,643.72,0.97,0.7,742,1,0.82,0.85,1
CUST_0383,Female,<25,Urban,3794.2,43996.13,10.16,Business,Rejected,95,612.33,0.34,0.61,419,0.45,0.55,0.06,0
CUST_0699,Male,60+,Rural,2899,24575.86,15.99,Home,Rejected,263,1034.19,0.85,0.35,739,0.32,0.34,0.97,1
CUST_0807,Male,41-60,Semi-Urban,6770.5,46352.86,8.7,Personal,Rejected,243,1709.19,0.34,0.68,453,0.55,0.63,0.06,0
CUST_0929,Female,60+,Semi-Urban,10590.38,13636.5,6.3,Business,Rejected,164,470.32,0.52,0.6,593,0.02,0.37,0.11,0
CUST_0297,Male,41-60,Urban,10594.83,11575.23,7.09,Education,Approved,254,1385.69,0.85,0.81,300,0.08,0.52,0.38,0
CUST_0991,Female,60+,Urban,14894.56,35040.13,8.18,Home,Approved,299,1701.38,0.46,0.55,344,0.72,0.62,0.43,0
CUST_0105,Female,<25,Semi-Urban,6092.74,13215.32,8.48,Personal,Approved,291,1034.19,0.85,0.55,541,0.48,0.52,0.41,0
CUST_0776,Male,25-40,Semi-Urban,3728.06,12233.32,18.76,Home,Rejected,169,1546.46,0.46,0.71,667,0.35,0.57,0.52,0
CUST_0120,Female,60+,Semi-Urban,9117.13,40564.57,22.77,Education,Approved,48,1132.92,0.57,0.56,630,0.94,0.71,0.4,0
CUST_0023,Female,60+,Semi-Urban,3504.12,18951.73,24.42,Home,Rejected,194,836.37,0.74,0.7,527,0.51,0.62,0.57,0
CUST_0963,Female,25-40,Urban,3055.13,20075.49,12.68,Personal,Approved,296,1059.37,0.23,0.64,723,0.56,0.61,0.89,1
CUST_0451,Male,60+,Semi-Urban,14677.34,28361.81,17.36,Business,Approved,165,235.41,0.13,0.41,394,0.71,0.53,0.64,0
CUST_0604,Female,60+,Semi-Urban,12690.41,6911.16,6.39,Business,Rejected,195,303.43,0.65,0.59,301,0.84,0.69,0.88,1
CUST_0168,Female,25-40,Urban,5438.71,2997.98,5.13,Car,Rejected,148,221.12,0.39,0.63,533,0.05,0.4,0.25,0
CUST_0067,Male,41-60,Urban,12056.44,40307.65,7.21,Car,Rejected,287,1420.51,0.48,0.63,626,0.56,0.6,0.25,0
CUST_0530,Female,41-60,Rural,7123.77,40832.15,11.23,Home,Rejected,293,537.53,0.55,0.3,351,0.37,0.33,0.45,0
CUST_0120,Female,60+,Semi-Urban,9117.13,40564.57,22.77,Education,Approved,48,1132.92,0.57,0.56,630,0.94,0.71,0.4,0
CUST_0677,Male,25-40,Semi-Urban,2769.3,20494.92,13.06,Car,Approved,249,254.61,0.72,0.29,749,0.26,0.28,0.9,1
CUST_0365,Female,<25,Semi-Urban,13585.6,19919.03,7.63,Personal,Rejected,294,913.89,0.84,0.63,784,0.7,0.66,0.03,0
CUST_0520,Male,60+,Urban,6095.13,30112.41,6.21,Education,Rejected,117,1034.19,0.99,0.86,471,0.03,0.53,0.19,0
CUST_0132,Female,25-40,Semi-Urban,13143.49,6873.4,6.62,Business,Rejected,282,1163.81,0.89,0.16,509,0.69,0.37,0.67,0
CUST_0579,Female,25-40,Urban,9058.98,13653.98,15.93,Business,Approved,290,1075.39,0.09,0.76,661,0.72,0.74,0.24,0
CUST_0788,Male,60+,Semi-Urban,2523.76,23638.28,6.33,Education,Rejected,190,1967.63,0.88,0.63,803,0.43,0.55,0.18,0
CUST_0958,Female,<25,Rural,3404.38,9147.89,17.72,Personal,Approved,155,1034.19,0.34,0.34,759,0.18,0.28,0.55,0
CUST_0395,Male,25-40,Rural,8357.47,46607.11,21.58,Business,Approved,116,1271.26,0.62,0.66,810,0.04,0.41,0.16,0
CUST_0089,Male,<25,Semi-Urban,4031.69,24138.53,9.63,Business,Rejected,176,1831.18,0.56,0.31,425,0.95,0.57,0.16,0
CUST_0929,Female,60+,Semi-Urban,10590.38,13636.5,6.3,Business,Rejected,164,470.32,0.52,0.6,593,0.02,0.37,0.11,0
CUST_0106,Female,41-60,Semi-Urban,2559.68,21108.76,12.92,Home,Approved,142,1615.49,0.73,0.56,526,0.73,0.63,0.31,0
CUST_0875,Male,41-60,Rural,6002.36,8651.48,15.84,Home,Rejected,269,1499.33,0.34,0,780,0.69,0.28,0.12,0
CUST_0391,Male,41-60,Rural,8029.59,21218.27,6.47,Business,Rejected,110,925.63,0.04,0.68,307,0.36,0.55,0.64,0
CUST_0565,Male,41-60,Urban,7790.02,29905.97,13.47,Car,Approved,298,1776.34,0.21,0.77,660,0.18,0.53,0.08,0
CUST_0826,Female,25-40,Urban,13742.23,17970.95,5.84,Home,Approved,199,433.33,0.74,0.2,675,0.76,0.42,0.48,0
CUST_0419,Male,<25,Rural,5669.41,37866.35,23.68,Car,Approved,30,573.17,0.41,0.44,451,0.68,0.54,0.82,1
CUST_0088,Male,41-60,Urban,13794.24,44473.42,24.82,Personal,Approved,179,363.34,0.66,0.46,686,0.48,0.47,0.28,0
CUST_0209,Male,<25,Semi-Urban,11868.13,8879.59,24.94,Home,Rejected,53,976.41,0.5,0.05,615,0.84,0.37,0.03,0
CUST_0962,Female,60+,Urban,10120.63,13022.11,21.8,Education,Approved,137,91.49,0.69,0.37,447,0.61,0.47,0.93,1
CUST_0456,Female,25-40,Semi-Urban,14098.35,1556.33,18.79,Education,Rejected,238,174.04,0.51,0.78,764,0.41,0.63,0.05,0
CUST_0840,Female,60+,Rural,6266.08,1641.63,12.44,Education,Rejected,86,1127.34,0.61,0.43,445,0.98,0.65,0.48,0
CUST_0395,Male,25-40,Rural,8357.47,46607.11,21.58,Business,Rejected,116,1271.26,0.62,0.66,810,0.04,0.41,0.16,0
CUST_0029,Male,<25,Rural,3792.51,3276.07,21.58,Education,Rejected,34,1034.19,0.84,0.54,696,0.29,0.44,0.28,0
CUST_0619,Female,25-40,Rural,10979.44,37664.72,19.61,Education,Rejected,186,1900.16,0.69,0.53,580,0.71,0.6,0.52,0
CUST_0829,Male,41-60,Rural,3071.28,23158.68,10.86,Personal,Approved,84,1735.49,0.14,0.52,837,0.26,0.42,0.42,0
CUST_0882,Female,<25,Semi-Urban,8094.27,1965.82,17.73,Home,Rejected,163,1149.64,0.81,0.23,573,0.7,0.42,0.27,0
CUST_0582,Female,60+,Semi-Urban,2160.43,25138.29,16.89,Personal,Approved,161,886.04,0.85,0.38,468,0.94,0.6,0.58,0
CUST_0014,Male,60+,Urban,11726.09,9909.42,19.11,Car,Rejected,41,45.11,0.28,0.36,343,0.65,0.48,0.76,1
CUST_0297,Male,41-60,Urban,10594.83,11575.23,7.09,Education,Approved,254,1385.69,0.85,0.81,300,0.08,0.52,0.38,0
CUST_0557,Male,41-60,Rural,7734.96,2410.35,13.22,Education,Rejected,15,1718.36,0.57,0.57,663,0.85,0.68,0.4,0
CUST_0732,Male,60+,Semi-Urban,10347.12,33594.66,15.54,Business,Rejected,193,1255.71,0.63,0.49,643,0.95,0.67,0.04,0
CUST_0067,Male,41-60,Urban,12056.44,40307.65,7.21,Car,Approved,287,1420.51,0.48,0.63,626,0.56,0.6,0.25,0
CUST_0714,Female,41-60,Urban,2792.07,18094.55,6.16,Personal,Rejected,185,1684.27,0.71,0.51,715,0.95,0.69,0.59,0
CUST_0858,Female,25-40,Rural,14825.32,28677.22,21.84,Personal,Approved,136,555.34,0.28,0.7,830,0.17,0.49,0.68,0
CUST_0715,Female,<25,Rural,11022.23,46546.93,24.9,Car,Approved,105,1034.19,0.44,0.7,676,0.14,0.48,0.21,0
CUST_0318,Female,41-60,Urban,8403.79,8665.42,6.63,Car,Rejected,198,90.16,0.35,0.18,367,0.01,0.11,0.35,0
CUST_0103,Male,25-40,Urban,5714.09,25919.96,23.56,Education,Rejected,229,1615.3,0.07,0.72,631,0.81,0.76,0.88,1
CUST_0100,Female,60+,Rural,8039.97,2540.03,6.16,Education,Approved,81,535.96,0.41,0.64,810,0.96,0.77,0.29,0
CUST_0041,Female,25-40,Semi-Urban,6658.35,25263.67,20.81,Education,Approved,119,685.08,0.7,0.04,494,0.37,0.17,0.85,1
CUST_0078,Male,41-60,Rural,14509.4,18564.82,9.37,Personal,Rejected,284,873.44,0.56,0.58,359,0.91,0.71,0.69,0
CUST_0067,Male,41-60,Urban,12056.44,40307.65,7.21,Car,Approved,287,1420.51,0.48,0.63,626,0.56,0.6,0.25,0
CUST_0962,Female,60+,Urban,10120.63,13022.11,21.8,Education,Rejected,137,91.49,0.69,0.37,447,0.61,0.47,0.93,1
CUST_0106,Female,41-60,Semi-Urban,2559.68,21108.76,12.92,Home,Rejected,142,1615.49,0.73,0.56,526,0.73,0.63,0.31,0
CUST_0359,Male,41-60,Semi-Urban,8486.62,29198.23,16.85,Business,Approved,130,1034.19,0.16,0.53,718,0.77,0.63,0.54,0
CUST_0309,Other,60+,Rural,3643.02,14270.78,21.3,Education,Rejected,284,713.61,0.55,0.56,338,0.59,0.57,0.47,0
CUST_0776,Male,25-40,Semi-Urban,3728.06,12233.32,18.76,Home,Rejected,169,1546.46,0.46,0.71,667,0.35,0.57,0.52,0
CUST_0354,Male,25-40,Urban,3655.8,44578.7,14.73,Home,Approved,110,1034.19,0.85,0.14,715,0.06,0.11,0.82,1
CUST_0614,Female,25-40,Urban,12354.3,43805.35,11.66,Personal,Approved,248,1763.2,0.72,0.27,526,0.78,0.47,0.96,1
CUST_0427,Male,41-60,Urban,2867.02,44497.5,24.04,Personal,Rejected,160,647.02,0.27,0.7,371,0.95,0.8,0.32,0
CUST_0243,Male,<25,Urban,8956.98,19137.78,21.9,Home,Rejected,67,125.85,0.1,0.5,764,0.97,0.69,0.5,0
CUST_0032,Male,25-40,Semi-Urban,11687.33,4187.53,9.6,Business,Rejected,240,59.47,0.8,0.45,575,0.96,0.65,0.71,1
CUST_0383,Female,<25,Urban,3794.2,43996.13,10.16,Business,Approved,95,612.33,0.34,0.61,419,0.45,0.55,0.06,0
CUST_0106,Female,41-60,Semi-Urban,2559.68,21108.76,12.92,Home,Rejected,142,1615.49,0.73,0.56,526,0.73,0.63,0.31,0
